Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1837178,-,-,-,-20.99,-51.58,-3,288,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed
2019,1,2,5,30,24.6,93.34,338,2
2019,1,2,6,30,25.700000000000003,87.26,337,2.6
2019,1,2,7,30,27.1,79.04,337,3
2019,1,2,8,30,28.700000000000003,70.36,337,3.3000000000000003
2019,1,2,9,30,30.3,63.93,336,3.3000000000000003
2019,1,2,10,30,31.8,58.68,335,3.3000000000000003
2019,1,2,11,30,32.9,54.59,335,3.1
2019,1,2,12,30,33.7,51.050000000000004,335,3
2019,1,2,13,30,34.1,48.870000000000005,336,2.8000000000000003
2019,1,2,14,30,34.1,47.97,336,2.6
2019,1,2,15,30,33.800000000000004,48.17,335,2.5
2019,1,2,16,30,32.9,50.370000000000005,334,2.2
2019,1,2,17,30,31.400000000000002,56.34,335,1.6
2019,1,2,18,30,29.5,70.75,336,1.1
2019,1,2,19,30,28.200000000000003,76.18,336,1
2019,1,2,20,30,27.6,78,337,1
2019,1,2,21,30,27,80.38,337,1
2019,1,2,22,30,26.5,82.52,335,1
2019,1,2,23,30,26,84.7,332,1
2019,1,3,0,30,25.6,86.23,330,1
2019,1,3,1,30,25.200000000000003,87.88,328,1.1
2019,1,3,2,30,24.8,89.57000000000001,326,1.1
2019,1,3,3,30,24.5,90.71000000000001,324,1.1
2019,1,3,4,30,24.1,92.60000000000001,322,1.1
2019,1,3,5,30,24.400000000000002,90.65,320,1.4000000000000001
2019,1,3,6,30,26,83.22,316,1.8
2019,1,3,7,30,28.6,71.66,306,2
2019,1,3,8,30,31,60.480000000000004,303,2.2
2019,1,3,9,30,32.5,54.980000000000004,311,2.4000000000000004
2019,1,3,10,30,33.4,52.01,317,2.5
2019,1,3,11,30,34,49.800000000000004,319,2.6
2019,1,3,12,30,34.4,48.02,319,2.5
2019,1,3,13,30,34.5,46.84,317,2.4000000000000004
2019,1,3,14,30,34.2,46.82,317,2.1
2019,1,3,15,30,33.5,48.33,318,1.8
2019,1,3,16,30,32.6,52.75,321,1.4000000000000001
2019,1,3,17,30,31.3,60.19,324,1.1
2019,1,3,18,30,29.700000000000003,72.44,325,0.9
2019,1,3,19,30,28.700000000000003,73.38,325,0.9
2019,1,3,20,30,28.1,74.83,324,0.9
2019,1,3,21,30,27.5,76.74,322,1
2019,1,3,22,30,27.1,77.89,319,1.1
2019,1,3,23,30,26.6,79.75,320,1.1
2019,1,4,0,30,26.200000000000003,81.60000000000001,324,1.1
2019,1,4,1,30,25.900000000000002,83.01,328,1.3
2019,1,4,2,30,25.5,84.92,330,1.4000000000000001
2019,1,4,3,30,25.200000000000003,86.63,328,1.4000000000000001
2019,1,4,4,30,24.900000000000002,88.42,325,1.3
2019,1,4,5,30,25,88.24,323,1.5
2019,1,4,6,30,25.900000000000002,84.89,325,1.6
2019,1,4,7,30,27.400000000000002,79.56,320,1.7000000000000002
2019,1,4,8,30,29.400000000000002,70.13,310,1.9000000000000001
2019,1,4,9,30,31.200000000000003,61.84,307,2.1
2019,1,4,10,30,32.2,57.85,309,2.1
2019,1,4,11,30,32.5,56.45,311,2.1
2019,1,4,12,30,32.5,55.9,313,2
2019,1,4,13,30,32.4,56.18,318,1.9000000000000001
2019,1,4,14,30,32,57.800000000000004,325,1.9000000000000001
2019,1,4,15,30,31.400000000000002,60.56,332,1.8
2019,1,4,16,30,30.5,66.42,337,1.6
2019,1,4,17,30,29.3,74.9,340,1.3
2019,1,4,18,30,28,83.59,344,1.2000000000000002
2019,1,4,19,30,27.1,86.68,349,1.4000000000000001
2019,1,4,20,30,26.6,89.25,351,1.8
2019,1,4,21,30,26,92.47,353,2.1
2019,1,4,22,30,25.6,94.71000000000001,353,2.1
2019,1,4,23,30,25.3,96.41,352,2
2019,1,5,0,30,25.1,97.26,353,2
2019,1,5,1,30,24.900000000000002,98.4,351,1.9000000000000001
2019,1,5,2,30,24.8,98.8,346,1.7000000000000002
2019,1,5,3,30,24.700000000000003,99.16,340,1.4000000000000001
2019,1,5,4,30,24.6,99.59,337,1.2000000000000002
2019,1,5,5,30,24.6,99.36,333,1.3
2019,1,5,6,30,24.700000000000003,98.65,328,1.7000000000000002
2019,1,5,7,30,25,97.33,322,2.1
2019,1,5,8,30,25.400000000000002,95.23,315,2.5
2019,1,5,9,30,26,91.49,304,2.8000000000000003
2019,1,5,10,30,26.700000000000003,86.94,292,3
2019,1,5,11,30,27.400000000000002,82.11,283,3.2
2019,1,5,12,30,27.900000000000002,78.47,278,3.1
2019,1,5,13,30,28.200000000000003,76.36,277,2.9000000000000004
2019,1,5,14,30,28.200000000000003,76.36,278,2.6
2019,1,5,15,30,28,77.99,281,2.1
2019,1,5,16,30,27.5,82.4,287,1.5
2019,1,5,17,30,26.900000000000002,88.33,297,1
2019,1,5,18,30,26,94,152,0.8
2019,1,5,19,30,25.400000000000002,95.85000000000001,9,0.8
2019,1,5,20,30,24.900000000000002,97.78,16,1.2000000000000002
2019,1,5,21,30,24.5,98.29,12,1.6
2019,1,5,22,30,24.200000000000003,98.75,7,1.9000000000000001
2019,1,5,23,30,23.900000000000002,99.55,3,1.9000000000000001
2019,1,6,0,30,23.700000000000003,99.61,2,1.8
2019,1,6,1,30,23.5,99.65,2,1.8
2019,1,6,2,30,23.400000000000002,99.08,1,1.9000000000000001
2019,1,6,3,30,23.200000000000003,99.05,2,2
2019,1,6,4,30,23.1,98.82000000000001,2,2.1
2019,1,6,5,30,23.200000000000003,97.36,1,2.2
2019,1,6,6,30,23.400000000000002,96.28,1,2.5
2019,1,6,7,30,23.900000000000002,94.16,180,2.9000000000000004
2019,1,6,8,30,24.6,90.2,357,3.3000000000000003
2019,1,6,9,30,25.700000000000003,82.15,354,3.8000000000000003
2019,1,6,10,30,27.1,72.59,353,4
2019,1,6,11,30,28.400000000000002,66.2,353,4
2019,1,6,12,30,29.3,62.620000000000005,353,3.9000000000000004
2019,1,6,13,30,29.6,61.78,354,3.7
2019,1,6,14,30,29.400000000000002,62.72,357,3.4000000000000004
2019,1,6,15,30,28.8,65.37,182,3.2
2019,1,6,16,30,27.900000000000002,69.56,10,2.7
2019,1,6,17,30,26.8,75.95,21,2.1
2019,1,6,18,30,25.700000000000003,84.11,28,1.6
2019,1,6,19,30,25.1,87.43,29,1.5
2019,1,6,20,30,24.8,88.76,27,1.5
2019,1,6,21,30,24.700000000000003,89.21000000000001,27,1.6
2019,1,6,22,30,24.6,89.51,26,1.6
2019,1,6,23,30,24.400000000000002,90.36,26,1.6
2019,1,7,0,30,24.200000000000003,91.21000000000001,24,1.6
2019,1,7,1,30,23.900000000000002,92.49,22,1.6
2019,1,7,2,30,23.6,93.86,19,1.5
2019,1,7,3,30,23.3,95.25,17,1.4000000000000001
2019,1,7,4,30,23,96.93,17,1.3
2019,1,7,5,30,23.3,95.13,19,1.6
2019,1,7,6,30,24.5,89.42,18,2.1
2019,1,7,7,30,26.400000000000002,80.07000000000001,10,2.5
2019,1,7,8,30,28.5,68.24,179,3
2019,1,7,9,30,30,60.06,347,3.3000000000000003
2019,1,7,10,30,31.1,55.45,337,3.4000000000000004
2019,1,7,11,30,32.1,53.06,328,3.4000000000000004
2019,1,7,12,30,32.800000000000004,51.9,323,3.3000000000000003
2019,1,7,13,30,32.9,51.9,321,3.2
2019,1,7,14,30,32.5,53.14,319,2.9000000000000004
2019,1,7,15,30,32,54.97,317,2.6
2019,1,7,16,30,31.200000000000003,57.9,315,2.2
2019,1,7,17,30,29.900000000000002,64.4,314,1.5
2019,1,7,18,30,28.200000000000003,78.51,312,1
2019,1,7,19,30,27,83.45,312,0.8
2019,1,7,20,30,26.5,85.25,316,0.8
2019,1,7,21,30,26.1,86.87,324,0.8
2019,1,7,22,30,25.700000000000003,88.73,333,0.9
2019,1,7,23,30,25.400000000000002,90.29,338,1.1
2019,1,8,0,30,25,92.47,340,1.2000000000000002
2019,1,8,1,30,24.700000000000003,93.97,340,1.2000000000000002
2019,1,8,2,30,24.3,95.85000000000001,339,1.2000000000000002
2019,1,8,3,30,24,97.02,338,1.1
2019,1,8,4,30,23.8,97.72,336,0.9
2019,1,8,5,30,23.900000000000002,96.49000000000001,334,0.9
2019,1,8,6,30,24.8,93.04,324,1.1
2019,1,8,7,30,26.400000000000002,85.11,309,1.5
2019,1,8,8,30,28.3,72.99,303,1.8
2019,1,8,9,30,29.6,65.78,309,1.8
2019,1,8,10,30,30.400000000000002,62.42,321,1.7000000000000002
2019,1,8,11,30,30.900000000000002,60.33,336,1.5
2019,1,8,12,30,31.200000000000003,58.870000000000005,348,1.4000000000000001
2019,1,8,13,30,31.3,58.13,178,1.3
2019,1,8,14,30,31.200000000000003,58.160000000000004,7,1.1
2019,1,8,15,30,31,58.6,18,0.9
2019,1,8,16,30,30.700000000000003,61.18,32,0.7000000000000001
2019,1,8,17,30,29.900000000000002,66.04,51,0.6000000000000001
2019,1,8,18,30,28.8,74.45,75,0.7000000000000001
2019,1,8,19,30,27.8,75.74,90,0.7000000000000001
2019,1,8,20,30,27,78.79,90,0.8
2019,1,8,21,30,26.400000000000002,80.79,83,0.8
2019,1,8,22,30,25.900000000000002,82.08,75,0.8
2019,1,8,23,30,25.5,83.35000000000001,66,0.8
2019,1,9,0,30,25.3,83.7,57,0.8
2019,1,9,1,30,25.1,84.03,46,0.7000000000000001
2019,1,9,2,30,25,83.82000000000001,32,0.6000000000000001
2019,1,9,3,30,24.6,85.28,34,0.6000000000000001
2019,1,9,4,30,24.1,88.18,60,0.7000000000000001
2019,1,9,5,30,24.200000000000003,88.19,82,1.1
2019,1,9,6,30,25.3,85.41,86,1.5
2019,1,9,7,30,27.200000000000003,76.96000000000001,79,1.8
2019,1,9,8,30,29.1,68.99,71,2
2019,1,9,9,30,30.400000000000002,63.72,63,2.1
2019,1,9,10,30,31.200000000000003,60.95,60,2.1
2019,1,9,11,30,31.5,60.11,61,1.9000000000000001
2019,1,9,12,30,31.5,60.410000000000004,62,1.7000000000000002
2019,1,9,13,30,31.400000000000002,61.18,62,1.6
2019,1,9,14,30,31.200000000000003,62.34,60,1.4000000000000001
2019,1,9,15,30,30.8,64.62,60,1
2019,1,9,16,30,30.400000000000002,69.54,62,0.8
2019,1,9,17,30,29.6,73.06,65,0.6000000000000001
2019,1,9,18,30,28.8,80.92,58,0.5
2019,1,9,19,30,28.200000000000003,78.17,39,0.5
2019,1,9,20,30,27.6,80.57000000000001,17,0.6000000000000001
2019,1,9,21,30,26.900000000000002,83.95,179,0.7000000000000001
2019,1,9,22,30,26.1,88.4,343,0.7000000000000001
2019,1,9,23,30,25.400000000000002,92.18,328,0.8
2019,1,10,0,30,24.900000000000002,93.81,321,0.8
2019,1,10,1,30,24.700000000000003,94,326,0.7000000000000001
2019,1,10,2,30,24.5,94.66,338,0.7000000000000001
2019,1,10,3,30,24.3,95.12,350,0.7000000000000001
2019,1,10,4,30,24.1,95.95,178,0.7000000000000001
2019,1,10,5,30,24.3,94.66,1,0.9
2019,1,10,6,30,24.900000000000002,93.52,178,1.3
2019,1,10,7,30,25.700000000000003,90.61,354,1.7000000000000002
2019,1,10,8,30,26.8,86.28,355,1.8
2019,1,10,9,30,28.400000000000002,77.32000000000001,181,2.3000000000000003
2019,1,10,10,30,29.700000000000003,65.91,6,2.7
2019,1,10,11,30,30.5,58.46,10,2.8000000000000003
2019,1,10,12,30,31.200000000000003,53.26,14,2.5
2019,1,10,13,30,31.5,50.15,19,2.1
2019,1,10,14,30,31.5,48.97,31,1.5
2019,1,10,15,30,31.5,48.68,46,1
2019,1,10,16,30,31.400000000000002,50.89,59,0.7000000000000001
2019,1,10,17,30,30.700000000000003,52,82,0.5
2019,1,10,18,30,29.400000000000002,61.89,121,0.6000000000000001
2019,1,10,19,30,28.200000000000003,61.730000000000004,147,0.8
2019,1,10,20,30,27,67.59,152,0.9
2019,1,10,21,30,26.1,72.07000000000001,145,0.9
2019,1,10,22,30,25.3,75.94,130,0.9
2019,1,10,23,30,24.6,79,113,0.9
2019,1,11,0,30,24,81.37,102,0.9
2019,1,11,1,30,23.6,83.24,99,1
2019,1,11,2,30,23.3,84.95,97,1.1
2019,1,11,3,30,22.900000000000002,87.51,94,1.1
2019,1,11,4,30,22.6,89.77,88,1
2019,1,11,5,30,23.1,88.12,82,1.2000000000000002
2019,1,11,6,30,24.5,84.51,76,1.5
2019,1,11,7,30,26.700000000000003,74.65,68,1.7000000000000002
2019,1,11,8,30,28.700000000000003,65.07000000000001,62,1.7000000000000002
2019,1,11,9,30,30.1,59.21,61,1.6
2019,1,11,10,30,30.900000000000002,56.58,62,1.5
2019,1,11,11,30,31.400000000000002,55.39,57,1.6
2019,1,11,12,30,31.6,55.21,49,1.8
2019,1,11,13,30,31.5,55.77,42,2
2019,1,11,14,30,31.1,57.18,37,2.2
2019,1,11,15,30,30.3,59.95,32,2.1
2019,1,11,16,30,29.400000000000002,64.04,30,1.7000000000000002
2019,1,11,17,30,28.1,72.83,30,1.3
2019,1,11,18,30,26.700000000000003,81.47,31,1.1
2019,1,11,19,30,25.900000000000002,80.60000000000001,30,1.3
2019,1,11,20,30,25.400000000000002,80.47,29,1.5
2019,1,11,21,30,25,80.66,26,1.6
2019,1,11,22,30,24.6,81.9,20,1.5
2019,1,11,23,30,24.3,82.93,15,1.5
2019,1,12,0,30,24,84.18,11,1.6
2019,1,12,1,30,23.6,86.53,8,1.5
2019,1,12,2,30,23.1,89.72,180,1.3
2019,1,12,3,30,22.700000000000003,92.61,349,1
2019,1,12,4,30,22.400000000000002,94.61,336,0.8
2019,1,12,5,30,22.900000000000002,91.97,323,0.7000000000000001
2019,1,12,6,30,24,89.17,318,0.6000000000000001
2019,1,12,7,30,26,79.22,333,0.8
2019,1,12,8,30,28,65.58,350,1.2000000000000002
2019,1,12,9,30,29.5,57.88,352,1.4000000000000001
2019,1,12,10,30,30.900000000000002,51.86,348,1.5
2019,1,12,11,30,32.2,46.79,344,1.5
2019,1,12,12,30,33.2,43.37,344,1.5
2019,1,12,13,30,33.6,41.97,349,1.4000000000000001
2019,1,12,14,30,33.5,42.07,178,1.3
2019,1,12,15,30,32.9,43.61,6,1.3
2019,1,12,16,30,32,46.25,11,1.1
2019,1,12,17,30,30.6,53.9,10,0.9
2019,1,12,18,30,28.700000000000003,67.25,8,0.8
2019,1,12,19,30,27.400000000000002,71.87,3,0.9
2019,1,12,20,30,26.6,73.71000000000001,180,1.1
2019,1,12,21,30,26,75.4,356,1.2000000000000002
2019,1,12,22,30,25.3,78.64,351,1.3
2019,1,12,23,30,24.700000000000003,81.69,346,1.3
2019,1,13,0,30,24.200000000000003,84.27,343,1.3
2019,1,13,1,30,23.8,86.33,345,1.4000000000000001
2019,1,13,2,30,23.400000000000002,88.58,174,1.6
2019,1,13,3,30,23.1,90.79,7,1.6
2019,1,13,4,30,23,91.94,18,1.5
2019,1,13,5,30,23.200000000000003,91.19,23,1.2000000000000002
2019,1,13,6,30,24.3,85.87,26,1
2019,1,13,7,30,26.200000000000003,75.42,26,0.7000000000000001
2019,1,13,8,30,28.5,62.86,27,0.8
2019,1,13,9,30,30.3,54.86,31,1.1
2019,1,13,10,30,31.5,51.800000000000004,36,1.3
2019,1,13,11,30,32.2,50.31,41,1.3
2019,1,13,12,30,32.6,49.08,46,1.3
2019,1,13,13,30,32.800000000000004,47.95,50,1.2000000000000002
2019,1,13,14,30,32.7,47.35,53,1
2019,1,13,15,30,32.4,47.46,57,0.9
2019,1,13,16,30,31.900000000000002,48.92,61,0.7000000000000001
2019,1,13,17,30,30.900000000000002,53.93,66,0.7000000000000001
2019,1,13,18,30,29.3,65.56,76,0.7000000000000001
2019,1,13,19,30,27.900000000000002,69.62,81,0.8
2019,1,13,20,30,27,72.64,79,0.9
2019,1,13,21,30,26.200000000000003,74.63,73,0.9
2019,1,13,22,30,25.700000000000003,75.94,65,1
2019,1,13,23,30,25.200000000000003,78.14,57,0.9
2019,1,14,0,30,24.700000000000003,81.03,52,0.9
2019,1,14,1,30,24.400000000000002,83.35000000000001,51,0.8
2019,1,14,2,30,24.200000000000003,85.4,53,0.8
2019,1,14,3,30,24,87.22,55,0.8
2019,1,14,4,30,23.8,88.7,58,0.8
2019,1,14,5,30,24.1,87.21000000000001,65,0.9
2019,1,14,6,30,25.6,82.10000000000001,75,1.2000000000000002
2019,1,14,7,30,27.900000000000002,70.54,76,1.6
2019,1,14,8,30,30.200000000000003,60.160000000000004,66,1.8
2019,1,14,9,30,31.8,54.19,52,1.9000000000000001
2019,1,14,10,30,33,50.13,42,1.9000000000000001
2019,1,14,11,30,34,46.550000000000004,36,1.9000000000000001
2019,1,14,12,30,34.800000000000004,43.6,33,1.8
2019,1,14,13,30,35.2,41.730000000000004,29,1.6
2019,1,14,14,30,35.2,40.980000000000004,24,1.4000000000000001
2019,1,14,15,30,34.9,41.050000000000004,20,1.3
2019,1,14,16,30,34.2,42.43,20,1
2019,1,14,17,30,32.9,48.120000000000005,29,0.8
2019,1,14,18,30,31.200000000000003,60.300000000000004,44,0.7000000000000001
2019,1,14,19,30,29.8,65.31,54,0.8
2019,1,14,20,30,28.900000000000002,69.34,49,0.9
2019,1,14,21,30,28.1,72.79,39,1
2019,1,14,22,30,27.400000000000002,75.82000000000001,28,1
2019,1,14,23,30,26.8,78.86,20,1
2019,1,15,0,30,26.200000000000003,81.88,12,0.9
2019,1,15,1,30,25.700000000000003,84.33,183,0.8
2019,1,15,2,30,25.400000000000002,85.98,355,0.8
2019,1,15,3,30,25.1,87.71000000000001,352,0.8
2019,1,15,4,30,24.900000000000002,88.9,350,0.7000000000000001
2019,1,15,5,30,25.3,86.84,347,0.8
2019,1,15,6,30,26.6,81.84,342,1.1
2019,1,15,7,30,28.5,71.35000000000001,342,1.2000000000000002
2019,1,15,8,30,30.3,62.35,350,1.4000000000000001
2019,1,15,9,30,31.6,57.39,178,1.6
2019,1,15,10,30,32.6,53.79,2,1.9000000000000001
2019,1,15,11,30,33.4,51.1,181,2
2019,1,15,12,30,33.7,49.620000000000005,357,2
2019,1,15,13,30,33.5,48.9,353,1.8
2019,1,15,14,30,33.300000000000004,48.29,351,1.7000000000000002
2019,1,15,15,30,33,48.47,349,1.5
2019,1,15,16,30,32.4,49.81,349,1.2000000000000002
2019,1,15,17,30,31.400000000000002,55.08,352,0.9
2019,1,15,18,30,30.3,64.63,177,0.7000000000000001
2019,1,15,19,30,29.700000000000003,63.35,3,0.6000000000000001
2019,1,15,20,30,29.5,62.31,11,0.6000000000000001
2019,1,15,21,30,29.200000000000003,62.32,20,0.5
2019,1,15,22,30,29,62.03,27,0.5
2019,1,15,23,30,28.6,62.72,28,0.5
2019,1,16,0,30,28.1,64.14,26,0.5
2019,1,16,1,30,27.400000000000002,66.46000000000001,25,0.6000000000000001
2019,1,16,2,30,26.8,69,22,0.7000000000000001
2019,1,16,3,30,26.200000000000003,71.69,12,0.8
2019,1,16,4,30,25.700000000000003,74.15,179,0.8
2019,1,16,5,30,25.700000000000003,74.73,345,0.8
2019,1,16,6,30,27,74.44,335,0.9
2019,1,16,7,30,29.5,61.71,335,1
2019,1,16,8,30,32,52.36,339,1
2019,1,16,9,30,33.6,47.61,338,1.1
2019,1,16,10,30,34.5,45.24,339,1.1
2019,1,16,11,30,35,43.7,348,1.1
2019,1,16,12,30,35.300000000000004,42.51,183,1.2000000000000002
2019,1,16,13,30,35.1,42.52,17,1.4000000000000001
2019,1,16,14,30,34.7,43.2,25,1.6
2019,1,16,15,30,34,44.68,29,1.6
2019,1,16,16,30,33,47.7,32,1.5
2019,1,16,17,30,31.6,55.58,36,1.2000000000000002
2019,1,16,18,30,29.900000000000002,67.15,41,1
2019,1,16,19,30,28.8,68.62,42,1.1
2019,1,16,20,30,28.200000000000003,70.48,43,1.1
2019,1,16,21,30,27.6,72.88,42,1.1
2019,1,16,22,30,27.200000000000003,74.71000000000001,42,1
2019,1,16,23,30,26.700000000000003,77.14,42,1
2019,1,17,0,30,26.3,79.26,41,1
2019,1,17,1,30,25.900000000000002,81.92,38,0.9
2019,1,17,2,30,25.6,84.52,30,0.9
2019,1,17,3,30,25.3,86.96000000000001,18,0.8
2019,1,17,4,30,25.1,88.65,183,0.7000000000000001
2019,1,17,5,30,25.400000000000002,87.52,350,0.8
2019,1,17,6,30,26.700000000000003,83.69,347,1
2019,1,17,7,30,28.8,72.27,354,1.3
2019,1,17,8,30,30.900000000000002,59.53,359,1.4000000000000001
2019,1,17,9,30,32.300000000000004,53.51,180,1.4000000000000001
2019,1,17,10,30,33.1,51.15,1,1.4000000000000001
2019,1,17,11,30,33.6,49.7,179,1.4000000000000001
2019,1,17,12,30,33.9,48.7,353,1.5
2019,1,17,13,30,34,48.18,343,1.6
2019,1,17,14,30,33.800000000000004,48.370000000000005,331,1.6
2019,1,17,15,30,33.2,49.910000000000004,316,1.5
2019,1,17,16,30,32.1,54.59,301,1.4000000000000001
2019,1,17,17,30,30.5,64.54,292,1.2000000000000002
2019,1,17,18,30,28.700000000000003,77.88,288,1.1
2019,1,17,19,30,27.6,82.9,289,1.1
2019,1,17,20,30,27,84.7,292,1.1
2019,1,17,21,30,26.5,86.54,297,1
2019,1,17,22,30,26.200000000000003,87.27,302,0.9
2019,1,17,23,30,25.900000000000002,87.95,298,0.8
2019,1,18,0,30,25.8,87.34,286,0.7000000000000001
2019,1,18,1,30,25.8,85.48,264,0.5
2019,1,18,2,30,25.6,84.81,196,0.4
2019,1,18,3,30,25.3,86.18,138,0.4
2019,1,18,4,30,24.8,88.4,135,0.6000000000000001
2019,1,18,5,30,24.6,89.99,117,0.9
2019,1,18,6,30,25.200000000000003,90.31,86,1.3
2019,1,18,7,30,26.700000000000003,83.67,62,1.5
2019,1,18,8,30,28.5,72.2,43,1.3
2019,1,18,9,30,30.1,63.230000000000004,18,1.2000000000000002
2019,1,18,10,30,31.3,57.26,169,1.3
2019,1,18,11,30,32.300000000000004,52.69,323,1.5
2019,1,18,12,30,33,48.95,302,1.6
2019,1,18,13,30,33.6,45.980000000000004,284,1.7000000000000002
2019,1,18,14,30,33.800000000000004,44.22,268,1.8
2019,1,18,15,30,33.5,44,255,1.9000000000000001
2019,1,18,16,30,32.7,45.28,246,1.8
2019,1,18,17,30,31.200000000000003,50.550000000000004,245,1.4000000000000001
2019,1,18,18,30,29.400000000000002,65.23,253,0.9
2019,1,18,19,30,28.200000000000003,67.85,268,0.9
2019,1,18,20,30,27.700000000000003,68.56,281,0.8
2019,1,18,21,30,27.1,69.87,286,0.7000000000000001
2019,1,18,22,30,26.400000000000002,71.95,283,0.6000000000000001
2019,1,18,23,30,25.6,75.15,275,0.5
2019,1,19,0,30,25,77.47,265,0.6000000000000001
2019,1,19,1,30,24.400000000000002,80.10000000000001,256,0.7000000000000001
2019,1,19,2,30,23.900000000000002,82.52,250,0.8
2019,1,19,3,30,23.5,84.91,248,0.7000000000000001
2019,1,19,4,30,23.200000000000003,87.38,253,0.7000000000000001
2019,1,19,5,30,23.5,86.63,264,0.7000000000000001
2019,1,19,6,30,25.1,81.23,267,0.8
2019,1,19,7,30,27.8,68.16,247,0.8
2019,1,19,8,30,30.3,56.83,239,0.8
2019,1,19,9,30,31.8,51.76,257,0.9
2019,1,19,10,30,32.6,49.89,276,1
2019,1,19,11,30,33,49.120000000000005,288,1.1
2019,1,19,12,30,33.1,49.300000000000004,290,1.2000000000000002
2019,1,19,13,30,33.2,49.31,285,1.3
2019,1,19,14,30,32.9,50.29,276,1.3
2019,1,19,15,30,32.300000000000004,52.24,265,1.4000000000000001
2019,1,19,16,30,31.6,55.34,255,1.2000000000000002
2019,1,19,17,30,30.400000000000002,63.54,245,1
2019,1,19,18,30,28.5,74.21000000000001,238,0.9
2019,1,19,19,30,27.1,86.91,233,0.7000000000000001
