Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1837178,-,-,-,-20.99,-51.58,-3,288,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed
2021,1,1,21,30,26.900000000000002,76.01,31,0.8
2021,1,1,22,30,26.3,76.84,21,0.9
2021,1,1,23,30,25.8,77.53,10,0.9
2021,1,2,0,30,25.3,78.67,180,1
2021,1,2,1,30,24.900000000000002,79.97,352,1
2021,1,2,2,30,24.400000000000002,82.2,345,1
2021,1,2,3,30,23.900000000000002,85.22,340,1
2021,1,2,4,30,23.5,88.14,336,0.9
2021,1,2,5,30,23.8,87.25,330,1.1
2021,1,2,6,30,26,77.36,324,1.4000000000000001
2021,1,2,7,30,29,62,317,1.2000000000000002
2021,1,2,8,30,31.400000000000002,51.22,296,0.7000000000000001
2021,1,2,9,30,33.300000000000004,44.160000000000004,266,0.6000000000000001
2021,1,2,10,30,35,38.19,250,0.6000000000000001
2021,1,2,11,30,36.4,33.62,243,0.7000000000000001
2021,1,2,12,30,37.4,30.580000000000002,231,0.8
2021,1,2,13,30,38,28.77,214,0.9
2021,1,2,14,30,38.1,27.86,198,1.1
2021,1,2,15,30,37.800000000000004,27.66,185,1.4000000000000001
2021,1,2,16,30,36.9,28.580000000000002,172,1.6
2021,1,2,17,30,35.300000000000004,31.04,158,1.6
2021,1,2,18,30,32.9,40.15,144,1.5
2021,1,2,19,30,31.1,48.410000000000004,133,1.6
2021,1,2,20,30,30.1,51.07,124,1.8
2021,1,2,21,30,29.200000000000003,54.74,115,1.8
2021,1,2,22,30,28.400000000000002,58.95,103,1.6
2021,1,2,23,30,27.6,63.31,93,1.5
2021,1,3,0,30,27,66.86,85,1.4000000000000001
2021,1,3,1,30,26.5,69.79,82,1.6
2021,1,3,2,30,26,73.05,81,1.8
2021,1,3,3,30,25.5,76.68,83,2.1
2021,1,3,4,30,25,80.3,87,2.2
2021,1,3,5,30,24.900000000000002,81.85000000000001,91,2.5
2021,1,3,6,30,26.1,76.11,90,3.1
2021,1,3,7,30,28.3,64.3,82,3.1
2021,1,3,8,30,30.700000000000003,53.36,73,2.6
2021,1,3,9,30,32.7,45.31,66,2.1
2021,1,3,10,30,34.300000000000004,39.68,62,1.6
2021,1,3,11,30,35.6,35.660000000000004,59,1.2000000000000002
2021,1,3,12,30,36.5,32.78,54,0.9
2021,1,3,13,30,36.9,30.92,51,0.6000000000000001
2021,1,3,14,30,37,29.75,51,0.5
2021,1,3,15,30,36.6,29.62,54,0.6000000000000001
2021,1,3,16,30,35.800000000000004,30.35,59,0.7000000000000001
2021,1,3,17,30,34.2,32.9,66,0.9
2021,1,3,18,30,32,41.86,75,1.1
2021,1,3,19,30,30.3,50.04,79,1.5
2021,1,3,20,30,29.6,49.72,78,2.1
2021,1,3,21,30,28.900000000000002,52.14,78,2.4000000000000004
2021,1,3,22,30,28,56.22,77,2.4000000000000004
2021,1,3,23,30,27.200000000000003,60.09,76,2.3000000000000003
2021,1,4,0,30,26.400000000000002,63.9,76,2.1
2021,1,4,1,30,25.700000000000003,67.67,80,2
2021,1,4,2,30,25,71.92,86,1.9000000000000001
2021,1,4,3,30,24.3,76.88,96,1.9000000000000001
2021,1,4,4,30,23.700000000000003,81.16,105,2
2021,1,4,5,30,23.700000000000003,82.01,104,2.5
2021,1,4,6,30,25,75.71000000000001,92,3
2021,1,4,7,30,27.6,63.49,73,3
2021,1,4,8,30,30.5,52.36,51,2.8000000000000003
2021,1,4,9,30,33,43.89,31,2.8000000000000003
2021,1,4,10,30,35,37.64,18,2.9000000000000004
2021,1,4,11,30,36.4,33.6,10,3
2021,1,4,12,30,37.1,31.53,4,2.9000000000000004
2021,1,4,13,30,37.300000000000004,30.77,177,2.7
2021,1,4,14,30,36.9,31.23,350,2.5
2021,1,4,15,30,36.1,32.43,348,2.3000000000000003
2021,1,4,16,30,35,34.75,177,2.1
2021,1,4,17,30,33.6,38.160000000000004,11,1.9000000000000001
2021,1,4,18,30,31.8,44.42,11,1.5
2021,1,4,19,30,30.400000000000002,51.160000000000004,180,1.6
2021,1,4,20,30,29.700000000000003,53.49,352,1.8
2021,1,4,21,30,28.8,57.86,343,1.8
2021,1,4,22,30,27.8,63.31,332,1.7000000000000002
2021,1,4,23,30,26.900000000000002,69.15,327,1.5
2021,1,5,0,30,26.200000000000003,74.63,330,1.2000000000000002
2021,1,5,1,30,25.6,79.76,344,1
2021,1,5,2,30,25.1,83.87,180,0.9
2021,1,5,3,30,24.700000000000003,86.81,181,1
2021,1,5,4,30,24.400000000000002,89.2,352,1.2000000000000002
2021,1,5,5,30,24.5,89.57000000000001,348,1.6
2021,1,5,6,30,25.400000000000002,85,343,2.1
2021,1,5,7,30,27,73.82000000000001,338,2.3000000000000003
2021,1,5,8,30,28.5,64.34,340,2.5
2021,1,5,9,30,29.8,57.5,342,2.6
2021,1,5,10,30,31.1,51.64,344,2.6
2021,1,5,11,30,32.300000000000004,46.78,342,2.4000000000000004
2021,1,5,12,30,33.2,43.230000000000004,337,2.3000000000000003
2021,1,5,13,30,33.7,40.95,330,2
2021,1,5,14,30,33.7,40.06,320,1.8
2021,1,5,15,30,33.2,40.64,310,1.6
2021,1,5,16,30,32.4,42.44,303,1.4000000000000001
2021,1,5,17,30,31.200000000000003,46.04,299,1
2021,1,5,18,30,29.900000000000002,54.64,295,0.6000000000000001
2021,1,5,19,30,28.900000000000002,64.52,291,0.5
2021,1,5,20,30,28.200000000000003,67.97,286,0.5
2021,1,5,21,30,27.6,70.43,277,0.6000000000000001
2021,1,5,22,30,27,73.08,268,0.6000000000000001
2021,1,5,23,30,26.400000000000002,76.26,262,0.6000000000000001
2021,1,6,0,30,25.900000000000002,79.03,258,0.6000000000000001
2021,1,6,1,30,25.400000000000002,81.96000000000001,256,0.6000000000000001
2021,1,6,2,30,25,84.3,255,0.6000000000000001
2021,1,6,3,30,24.700000000000003,86.15,252,0.5
2021,1,6,4,30,24.5,87.44,246,0.5
2021,1,6,5,30,24.8,85.9,244,0.5
2021,1,6,6,30,26.3,78.82000000000001,262,0.9
2021,1,6,7,30,28.5,67.24,283,1.5
2021,1,6,8,30,30.400000000000002,56.27,285,2
2021,1,6,9,30,31.700000000000003,51.51,284,2.3000000000000003
2021,1,6,10,30,32.6,48.34,284,2.6
2021,1,6,11,30,33.1,46.43,286,2.8000000000000003
2021,1,6,12,30,33.4,45.02,289,2.9000000000000004
2021,1,6,13,30,33.4,44.300000000000004,290,2.9000000000000004
2021,1,6,14,30,33.2,44.32,288,2.9000000000000004
2021,1,6,15,30,32.7,45.35,285,2.9000000000000004
2021,1,6,16,30,32,47.17,284,2.7
2021,1,6,17,30,30.900000000000002,50.47,284,2.1
2021,1,6,18,30,29.400000000000002,57.71,286,1.3
2021,1,6,19,30,28.3,64.36,286,1
2021,1,6,20,30,27.8,66.47,283,1
2021,1,6,21,30,27.400000000000002,68.2,279,1
2021,1,6,22,30,27,70.01,273,0.9
2021,1,6,23,30,26.6,71.68,267,0.9
2021,1,7,0,30,26.200000000000003,73.47,261,0.9
2021,1,7,1,30,25.8,75.39,255,0.9
2021,1,7,2,30,25.400000000000002,77.8,252,0.9
2021,1,7,3,30,25,80.45,251,0.9
2021,1,7,4,30,24.6,83.12,249,0.8
2021,1,7,5,30,24.900000000000002,82.38,247,1.2000000000000002
2021,1,7,6,30,26.6,74.9,245,1.7000000000000002
2021,1,7,7,30,28.8,63.82,252,2
2021,1,7,8,30,30.6,54.26,269,2.3000000000000003
2021,1,7,9,30,31.8,48.94,284,2.6
2021,1,7,10,30,32.7,45.82,293,2.9000000000000004
2021,1,7,11,30,33.4,43.4,297,3.2
2021,1,7,12,30,34.1,41.35,298,3.5
2021,1,7,13,30,34.5,40.27,298,3.6
2021,1,7,14,30,34.300000000000004,40.52,297,3.6
2021,1,7,15,30,33.6,42.02,296,3.4000000000000004
2021,1,7,16,30,32.5,44.97,292,3
2021,1,7,17,30,30.900000000000002,50.65,288,2.1
2021,1,7,18,30,29.1,62.5,284,1.3
2021,1,7,19,30,27.8,72.51,280,1
2021,1,7,20,30,27.200000000000003,76.25,278,0.8
2021,1,7,21,30,26.8,78.38,277,0.7000000000000001
2021,1,7,22,30,26.3,79.97,275,0.6000000000000001
2021,1,7,23,30,25.900000000000002,80.93,271,0.6000000000000001
2021,1,8,0,30,25.3,82.59,266,0.6000000000000001
2021,1,8,1,30,24.8,84.3,263,0.6000000000000001
2021,1,8,2,30,24.400000000000002,86.59,261,0.6000000000000001
2021,1,8,3,30,24.200000000000003,88.25,262,0.6000000000000001
2021,1,8,4,30,23.900000000000002,90.57000000000001,265,0.6000000000000001
2021,1,8,5,30,24.200000000000003,89.54,268,0.9
2021,1,8,6,30,25.700000000000003,82.27,252,1.2000000000000002
2021,1,8,7,30,27.8,69.55,235,1.5
2021,1,8,8,30,29.700000000000003,59.49,236,1.8
2021,1,8,9,30,31.3,52.76,241,1.8
2021,1,8,10,30,32.800000000000004,46.82,244,1.9000000000000001
2021,1,8,11,30,34.2,42.050000000000004,244,2.1
2021,1,8,12,30,35.1,39.230000000000004,243,2.3000000000000003
2021,1,8,13,30,35.5,37.96,244,2.5
2021,1,8,14,30,35.300000000000004,38.14,243,2.6
2021,1,8,15,30,34.6,39.46,241,2.6
2021,1,8,16,30,33.6,42.050000000000004,238,2.5
2021,1,8,17,30,32.300000000000004,46.04,233,2
2021,1,8,18,30,30.6,53.42,227,1.3
2021,1,8,19,30,29.400000000000002,61.72,222,0.9
2021,1,8,20,30,28.700000000000003,64.97,220,0.8
2021,1,8,21,30,28.1,67.64,222,0.7000000000000001
2021,1,8,22,30,27.6,69.7,227,0.7000000000000001
2021,1,8,23,30,27.200000000000003,70.93,237,0.6000000000000001
2021,1,9,0,30,26.6,72.86,247,0.6000000000000001
2021,1,9,1,30,26.1,74.22,250,0.6000000000000001
2021,1,9,2,30,25.6,76.49,247,0.6000000000000001
2021,1,9,3,30,25.200000000000003,78.95,241,0.6000000000000001
2021,1,9,4,30,24.8,81.58,233,0.6000000000000001
2021,1,9,5,30,25.1,80.89,224,0.7000000000000001
2021,1,9,6,30,27.200000000000003,72.16,206,0.8
2021,1,9,7,30,30.200000000000003,55.68,216,0.7000000000000001
2021,1,9,8,30,32.6,46.050000000000004,247,0.9
2021,1,9,9,30,34.5,40.35,257,1.1
2021,1,9,10,30,36.2,35.64,255,1.3
2021,1,9,11,30,37.6,31.810000000000002,249,1.5
2021,1,9,12,30,38.7,28.86,241,1.5
2021,1,9,13,30,39.400000000000006,26.79,231,1.6
2021,1,9,14,30,39.6,25.900000000000002,220,1.6
2021,1,9,15,30,39.300000000000004,25.66,208,1.7000000000000002
2021,1,9,16,30,38.300000000000004,26.29,197,1.8
2021,1,9,17,30,36.6,28.52,183,1.5
2021,1,9,18,30,34.2,37.93,166,1.4000000000000001
2021,1,9,19,30,32.4,45.29,151,1.6
2021,1,9,20,30,31.200000000000003,48.08,138,1.9000000000000001
2021,1,9,21,30,30.1,51.99,125,1.9000000000000001
2021,1,9,22,30,29,55.800000000000004,114,1.6
2021,1,9,23,30,28.1,59.4,106,1.4000000000000001
2021,1,10,0,30,27.3,62.38,99,1.2000000000000002
2021,1,10,1,30,26.6,65.47,94,1.2000000000000002
2021,1,10,2,30,26.1,68.28,89,1.2000000000000002
2021,1,10,3,30,25.6,71.59,82,1.2000000000000002
2021,1,10,4,30,25.1,75.27,74,1.2000000000000002
2021,1,10,5,30,25.6,74.71000000000001,64,1.4000000000000001
2021,1,10,6,30,27.700000000000003,67.42,56,1.8
2021,1,10,7,30,30.8,53.67,45,1.4000000000000001
2021,1,10,8,30,33.7,41.17,195,0.8
2021,1,10,9,30,36,33.5,322,0.7000000000000001
2021,1,10,10,30,37.800000000000004,29.13,278,0.9
2021,1,10,11,30,39,26.78,254,1
2021,1,10,12,30,39.900000000000006,25.22,237,1
2021,1,10,13,30,40.300000000000004,24.580000000000002,216,0.9
2021,1,10,14,30,40.1,24.44,194,0.9
2021,1,10,15,30,39.1,25.42,176,1
2021,1,10,16,30,37.800000000000004,27.42,164,1.2000000000000002
2021,1,10,17,30,36.2,30.75,156,1
2021,1,10,18,30,34.6,38.71,149,0.8
2021,1,10,19,30,33.5,44.13,142,0.7000000000000001
2021,1,10,20,30,32.800000000000004,46.09,136,0.7000000000000001
2021,1,10,21,30,32.1,48.42,131,0.6000000000000001
2021,1,10,22,30,31.3,51.19,132,0.6000000000000001
2021,1,10,23,30,30.6,53.76,143,0.6000000000000001
2021,1,11,0,30,29.900000000000002,56.51,163,0.6000000000000001
2021,1,11,1,30,29.3,58.24,175,0.7000000000000001
2021,1,11,2,30,28.8,60.370000000000005,168,0.9
2021,1,11,3,30,28.3,62.89,157,1.1
2021,1,11,4,30,27.900000000000002,65.2,156,1.2000000000000002
2021,1,11,5,30,27.900000000000002,65.93,157,1.3
2021,1,11,6,30,29.1,61.72,147,1.4000000000000001
2021,1,11,7,30,31.3,51.660000000000004,127,1.3
2021,1,11,8,30,33.4,43.910000000000004,106,0.8
2021,1,11,9,30,34.9,39.410000000000004,93,0.4
2021,1,11,10,30,36.2,36.24,87,0.4
2021,1,11,11,30,37.1,34.160000000000004,81,0.4
2021,1,11,12,30,37.5,33.13,75,0.5
2021,1,11,13,30,37.4,33.09,71,0.6000000000000001
2021,1,11,14,30,36.9,33.85,63,0.7000000000000001
2021,1,11,15,30,36.300000000000004,35.02,52,0.7000000000000001
2021,1,11,16,30,35.4,36.93,41,0.7000000000000001
2021,1,11,17,30,34.300000000000004,39.74,30,0.8
2021,1,11,18,30,32.9,46.77,18,0.7000000000000001
2021,1,11,19,30,31.900000000000002,53.300000000000004,6,0.7000000000000001
2021,1,11,20,30,31.3,54.870000000000005,171,0.9
2021,1,11,21,30,30.700000000000003,57.26,335,1
2021,1,11,22,30,30.200000000000003,59.76,323,1.2000000000000002
2021,1,11,23,30,29.6,62.660000000000004,317,1.4000000000000001
2021,1,12,0,30,29.1,65.14,315,1.5
2021,1,12,1,30,28.6,67.63,315,1.5
2021,1,12,2,30,28.1,70.2,315,1.3
2021,1,12,3,30,27.700000000000003,72.27,316,1.2000000000000002
2021,1,12,4,30,27.400000000000002,73.8,316,1.1
2021,1,12,5,30,27.5,73.66,315,1.3
2021,1,12,6,30,28.8,68.13,308,1.8
2021,1,12,7,30,30.6,58.99,295,1.8
2021,1,12,8,30,32.1,52.49,287,1.3
2021,1,12,9,30,33.2,48.54,318,0.7000000000000001
2021,1,12,10,30,33.9,45.730000000000004,192,0.4
2021,1,12,11,30,34.2,44.03,30,0.6000000000000001
2021,1,12,12,30,34.300000000000004,42.96,25,0.9
2021,1,12,13,30,34.300000000000004,42.49,22,1.1
2021,1,12,14,30,34.2,42.550000000000004,16,1.1
2021,1,12,15,30,33.9,43.17,184,1
2021,1,12,16,30,33.300000000000004,44.71,346,1
2021,1,12,17,30,32.4,47.56,330,0.9
2021,1,12,18,30,30.900000000000002,56.53,319,0.8
2021,1,12,19,30,29.6,64.27,312,0.9
2021,1,12,20,30,29,65.41,306,1.3
2021,1,12,21,30,28.3,68.5,301,1.5
2021,1,12,22,30,27.6,72.53,300,1.5
2021,1,12,23,30,27,76.51,304,1.4000000000000001
2021,1,13,0,30,26.5,80.07000000000001,310,1.2000000000000002
2021,1,13,1,30,26.1,82.96000000000001,316,1
2021,1,13,2,30,25.8,85.28,323,0.8
2021,1,13,3,30,25.6,86.89,333,0.7000000000000001
2021,1,13,4,30,25.3,89.02,344,0.5
2021,1,13,5,30,25.5,88.41,355,0.6000000000000001
2021,1,13,6,30,26.5,83.33,184,0.9
2021,1,13,7,30,28.1,73.32000000000001,13,1.1
2021,1,13,8,30,29.8,63.79,23,1.2000000000000002
2021,1,13,9,30,31.400000000000002,56.64,39,1.1
2021,1,13,10,30,32.7,51.370000000000005,60,1
2021,1,13,11,30,33.6,47.58,78,0.8
2021,1,13,12,30,34.2,44.96,88,0.8
2021,1,13,13,30,34.300000000000004,43.9,94,0.8
2021,1,13,14,30,34,44.06,101,0.8
2021,1,13,15,30,33.300000000000004,45.65,106,0.9
2021,1,13,16,30,32.300000000000004,48.95,108,1
2021,1,13,17,30,31.1,55.13,110,0.9
2021,1,13,18,30,29.700000000000003,64.43,118,0.8
2021,1,13,19,30,28.6,72.03,126,0.7000000000000001
2021,1,13,20,30,27.8,77.27,124,0.7000000000000001
2021,1,13,21,30,27.1,81.33,113,0.8
2021,1,13,22,30,26.400000000000002,85.02,105,1.1
2021,1,13,23,30,25.900000000000002,87.43,101,1.2000000000000002
2021,1,14,0,30,25.6,89.71000000000001,98,1.1
2021,1,14,1,30,25.3,91.97,95,1
2021,1,14,2,30,25,93.57000000000001,93,1
2021,1,14,3,30,24.8,94.29,91,1.1
2021,1,14,4,30,24.6,95.36,91,1.2000000000000002
2021,1,14,5,30,24.6,95.15,91,1.5
2021,1,14,6,30,25.1,92.87,91,1.9000000000000001
2021,1,14,7,30,26,86.78,94,2.3000000000000003
2021,1,14,8,30,27.200000000000003,76.56,100,2.6
2021,1,14,9,30,28.6,67.9,106,2.5
2021,1,14,10,30,29.900000000000002,62.06,109,2.1
2021,1,14,11,30,31.1,57.28,109,1.7000000000000002
2021,1,14,12,30,31.900000000000002,54.120000000000005,100,1.5
2021,1,14,13,30,32.2,52.14,81,1.4000000000000001
2021,1,14,14,30,32,51.57,52,1.4000000000000001
2021,1,14,15,30,31.6,51.75,28,1.4000000000000001
2021,1,14,16,30,30.900000000000002,53.2,21,1.4000000000000001
2021,1,14,17,30,29.900000000000002,56.33,27,1.3
2021,1,14,18,30,28.700000000000003,63.11,36,1
2021,1,14,19,30,27.700000000000003,70.69,40,0.9
2021,1,14,20,30,27.200000000000003,72.35000000000001,37,1
2021,1,14,21,30,26.8,73.58,33,1
2021,1,14,22,30,26.5,74.9,31,0.9
2021,1,14,23,30,26.200000000000003,76.39,34,0.8
2021,1,15,0,30,25.900000000000002,77.64,42,0.9
2021,1,15,1,30,25.6,78.96000000000001,52,1.1
2021,1,15,2,30,25.400000000000002,80.11,55,1.3
2021,1,15,3,30,25.200000000000003,81.55,51,1.6
2021,1,15,4,30,24.900000000000002,83.69,48,1.7000000000000002
2021,1,15,5,30,24.900000000000002,84.52,49,2.1
2021,1,15,6,30,25.900000000000002,80.01,50,2.8000000000000003
2021,1,15,7,30,27.6,70.77,46,3.4000000000000004
2021,1,15,8,30,29.3,61.92,41,3.6
2021,1,15,9,30,30.700000000000003,55.64,34,3.8000000000000003
2021,1,15,10,30,31.900000000000002,51.31,24,3.8000000000000003
2021,1,15,11,30,32.6,48.92,11,3.7
2021,1,15,12,30,32.7,48.15,178,3.6
2021,1,15,13,30,32.5,48.49,347,3.4000000000000004
2021,1,15,14,30,32.2,49.1,340,3.1
2021,1,15,15,30,31.700000000000003,49.99,338,2.6
2021,1,15,16,30,30.8,52.230000000000004,341,2.2
2021,1,15,17,30,29.5,57,349,1.6
2021,1,15,18,30,28,68.23,178,1.2000000000000002
2021,1,15,19,30,26.900000000000002,76.71000000000001,4,1.3
2021,1,15,20,30,26.3,78.52,6,1.5
2021,1,15,21,30,25.900000000000002,80.39,5,1.7000000000000002
2021,1,15,22,30,25.5,82.98,4,1.7000000000000002
2021,1,15,23,30,25.1,85.39,4,1.7000000000000002
2021,1,16,0,30,24.900000000000002,86.47,7,1.6
2021,1,16,1,30,24.700000000000003,87.59,10,1.6
2021,1,16,2,30,24.5,88.79,14,1.5
2021,1,16,3,30,24.400000000000002,89.33,17,1.6
2021,1,16,4,30,24.3,89.73,20,1.6
2021,1,16,5,30,24.400000000000002,88.81,23,1.9000000000000001
2021,1,16,6,30,25.1,84.87,19,2.4000000000000004
2021,1,16,7,30,26.400000000000002,76.32000000000001,7,2.9000000000000004
2021,1,16,8,30,28,66.69,177,3.2
2021,1,16,9,30,29.700000000000003,58.2,349,3.3000000000000003
2021,1,16,10,30,31.200000000000003,52.27,345,3.2
2021,1,16,11,30,32.2,48.43,343,3.1
2021,1,16,12,30,32.800000000000004,45.58,343,2.8000000000000003
2021,1,16,13,30,32.9,44.54,345,2.5
2021,1,16,14,30,32.4,46.17,352,2.4000000000000004
2021,1,16,15,30,31.700000000000003,49,178,2.4000000000000004
2021,1,16,16,30,30.700000000000003,53.21,5,2.4000000000000004
2021,1,16,17,30,29.400000000000002,59.03,13,2.1
2021,1,16,18,30,27.900000000000002,67.71000000000001,24,1.7000000000000002
2021,1,16,19,30,26.700000000000003,76.35000000000001,34,1.6
2021,1,16,20,30,26,81.59,39,1.8
2021,1,16,21,30,25.5,85.61,40,1.9000000000000001
2021,1,16,22,30,25.1,89.02,38,1.9000000000000001
2021,1,16,23,30,24.700000000000003,92.21000000000001,35,1.8
2021,1,17,0,30,24.400000000000002,94.54,35,1.8
2021,1,17,1,30,24.1,96.62,38,1.9000000000000001
2021,1,17,2,30,23.900000000000002,97.23,35,2.1
2021,1,17,3,30,23.700000000000003,97.06,26,2.3000000000000003
2021,1,17,4,30,23.5,97.12,21,2.3000000000000003
2021,1,17,5,30,23.5,96.41,18,2.2
2021,1,17,6,30,23.8,94.35000000000001,15,2.2
2021,1,17,7,30,24.400000000000002,91.21000000000001,7,2.5
2021,1,17,8,30,25.3,84.17,177,2.9000000000000004
2021,1,17,9,30,26.3,76.01,349,3.2
2021,1,17,10,30,27.200000000000003,69.5,344,3.3000000000000003
2021,1,17,11,30,28,64.69,342,3.4000000000000004
2021,1,17,12,30,28.6,61.95,345,3.3000000000000003
2021,1,17,13,30,28.900000000000002,60.95,350,3.3000000000000003
2021,1,17,14,30,29,60.85,355,3.2
2021,1,17,15,30,28.700000000000003,62.22,358,3
2021,1,17,16,30,28.1,64.92,183,2.6
2021,1,17,17,30,26.900000000000002,71.46000000000001,13,1.9000000000000001
2021,1,17,18,30,25.6,81.43,21,1.4000000000000001
2021,1,17,19,30,24.8,86.59,22,1.4000000000000001
2021,1,17,20,30,24.400000000000002,87.81,19,1.5
2021,1,17,21,30,24.1,88.67,16,1.6
2021,1,17,22,30,23.8,89.69,14,1.7000000000000002
2021,1,17,23,30,23.5,90.94,14,1.7000000000000002
2021,1,18,0,30,23.200000000000003,92.29,14,1.8
2021,1,18,1,30,23,93.07000000000001,13,1.7000000000000002
2021,1,18,2,30,22.900000000000002,93.36,9,1.4000000000000001
2021,1,18,3,30,22.700000000000003,94.41,179,1
2021,1,18,4,30,22.6,95.18,353,0.7000000000000001
2021,1,18,5,30,23,93.60000000000001,185,0.9
2021,1,18,6,30,23.900000000000002,89.81,10,1.3
2021,1,18,7,30,25.3,83.49,163,1.5
2021,1,18,8,30,26.8,76.54,302,1.3
2021,1,18,9,30,28.3,69.83,269,1.1
2021,1,18,10,30,29.700000000000003,63.42,238,0.9
2021,1,18,11,30,30.8,58.24,156,0.8
2021,1,18,12,30,31.3,55.77,77,0.9
2021,1,18,13,30,31.1,56.14,65,1
2021,1,18,14,30,30.5,58.44,71,1
2021,1,18,15,30,29.5,62.88,72,1
2021,1,18,16,30,28.5,68.53,67,0.9
2021,1,18,17,30,27.5,75.82000000000001,62,0.7000000000000001
2021,1,18,18,30,26.6,82.08,62,0.5
2021,1,18,19,30,26,86.88,68,0.4
2021,1,18,20,30,25.5,90.43,79,0.4
2021,1,18,21,30,25.1,92.61,88,0.5
2021,1,18,22,30,24.700000000000003,94.21000000000001,91,0.7000000000000001
2021,1,18,23,30,24.400000000000002,94.86,87,0.9
2021,1,19,0,30,24.1,95.96000000000001,76,0.9
2021,1,19,1,30,23.900000000000002,96.77,64,0.8
2021,1,19,2,30,23.8,97.43,59,0.8
2021,1,19,3,30,23.8,97.64,56,0.8
2021,1,19,4,30,23.700000000000003,98.53,57,0.9
2021,1,19,5,30,24,96.87,59,1
2021,1,19,6,30,24.6,95.34,56,1.3
2021,1,19,7,30,25.5,92.15,38,1.6
2021,1,19,8,30,26.700000000000003,84.04,16,1.9000000000000001
2021,1,19,9,30,27.900000000000002,74.29,4,2.2
2021,1,19,10,30,29,67.62,176,2.4000000000000004
2021,1,19,11,30,29.8,63.660000000000004,349,2.4000000000000004
2021,1,19,12,30,30.3,61.14,344,2.4000000000000004
2021,1,19,13,30,30.400000000000002,60.57,340,2.1
2021,1,19,14,30,30.3,60.92,334,1.8
